State,n_seats,seats_d,avg_win_d,n_uncontested_d,seats_r,avg_win_r,n_uncontested_r,voteshare_d,weighted_voteshare,t_test_p,non_parametric_p,mean_median_diff,efficiency_gap,partisan_bias
CA,43.0,26.0,0.7075509193999999,3,17.0,0.8577256383846154,9,0.5419043232790698,0.5178069835661163,0.7311133264893132,0.14839933023482949,-0.044191708720930256,-0.020842516232558082,-0.05813953488372092
CA,43.0,22.0,0.7075509193999999,3,21.0,0.8577256383846154,9,0.5011675213488375,0.4672935631982279,0.42723462439756665,0.3178279381524247,-0.016078429651162685,-0.00929286427906974,-0.011627906976744207
CA,45.0,28.0,0.7075509193999999,3,17.0,0.8577256383846154,9,0.5332740303333333,0.5142959168446385,0.3287798550943827,0.04942186166137666,-0.02620873266666668,-0.05567416155555552,-0.09999999999999998
CA,45.0,27.0,0.7075509193999999,3,18.0,0.8577256383846154,9,0.5154848491777778,0.4944864975555284,0.052622319151528846,0.025116376316669485,-0.08778490282222218,-0.06903030164444443,-0.09999999999999998
CA,45.0,27.0,0.7075509193999999,3,18.0,0.8577256383846154,9,0.5519204988888889,0.5293723780028483,0.8093030070781722,0.38605985083525896,-0.09822407211111117,0.003840997777777804,-0.09999999999999998
CA,45.0,27.0,0.7075509193999999,3,18.0,0.8577256383846154,9,0.5741948451777777,0.5422464934044069,0.9829312897524057,0.0589012475384059,-0.08282917682222224,0.0483896903555556,-0.07777777777777772
CA,45.0,26.0,0.7075509193999999,3,19.0,0.8577256383846154,9,0.5361084433555555,0.5159869878618265,0.746128769114931,0.14260099213651017,-0.048155606644444515,-0.0055608910666666445,-0.05555555555555558
CA,52.0,30.0,0.7075509193999999,3,22.0,0.8577256383846154,9,0.5724207800384614,0.5551262112570984,0.998824073089126,0.0016626970827027063,0.032151793538461426,0.06791848315384613,0.038461538461538436
CA,52.0,27.0,0.7075509193999999,3,25.0,0.8577256383846154,9,0.5208180933076926,0.49312990902018783,0.8391164426659049,0.3301267541956004,0.015009380307692388,0.022405417384615427,0.05769230769230771
CA,52.0,29.0,0.7075509193999999,3,23.0,0.8577256383846154,9,0.5440997803076922,0.5230690431013464,0.9672748491031129,0.045034787385158946,0.02893628280769256,0.0305072529230769,0.038461538461538436
